2c452b25c7f3c62be462d8f47ed179e3	20	30	26	33	9	2	6	0	1	3	2	8	9	14	1
8ebc39e79a930b5db089420489c40543	0	10	0	7	2	38	11	1	5	0	5	43	13	3	10
fc7dec198c007a0622c9acba71b1edb1	0	0	5	0	0	0	0	4	4	1	4	0	28	0	0
d3cf08daefed96f494257ceff63a6cf8	547	882	592	868	454	532	334	120	85	175	263	320	335	511	705
7a7c96429cd038c333985399c9eb963c	18	6	3	9	4	0	2	0	0	1	0	0	0	0	0
04869be25e3dc4d526ce3824d407aedf	800	784	671	1023	749	844	542	323	525	703	583	254	296	346	285
522fc29c9966a380a17ce86687cc600b	6	0	2	0	1	0	0	0	0	5	1	0	1	0	0
e29f9ab1342fe7d53d4f1e2d03bb5969	128	89	84	57	32	22	0	16	28	38	56	27	28	34	0
a5b2537343a26f4daf0379a8b46eb2ef	192	203	186	119	69	59	48	38	63	115	120	58	42	63	69
3e524f0bf09623c8530930bb8b27045c	0	0	0	0	0	0	0	0	1	15	17	13	6	17	15
793ecb5ed65cd96425a35698e8ab9e78	159	203	64	130	51	105	58	23	11	4	21	91	14	17	54
a49becf5a5dbcb201f091757c62fc6bb	14	106	114	12	3	0	0	0	1	2	0	5	1	0	12
b8299c90e4c775b18c1c5ff6d23ad616	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2
03a6a6d84a7be4b11b6467c91ca79d57	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0
66575db7635d648549a9eb5a4eafb710	11	22	18	27	22	19	10	2	5	23	43	23	37	28	32
e1c573f885ed4c9191a32116f583d78a	25	18	29	36	42	14	16	6	12	11	2	0	1	0	0
0e9cc4c909306f5a9562d84888902e09	9	10	3	3	1	0	0	8	1	0	0	0	3	5	0
a84e1039f9b157a2085d23b4114bc888	6	0	6	0	4	10	0	0	0	2	1	0	3	0	4
b5b93f7fc3d0a88dff0ced83eb0bb5ab	0	0	0	0	0	0	0	0	0	1	3	4	7	0	2
ee14afe4571845779465f8dc9646c7b4	0	0	0	0	0	0	0	18	14	16	5	0	3	0	0
0112df9b91ee10ca73426db0de32571b	0	0	0	0	0	0	0	0	0	0	0	4	0	3	3
5631fe818e588992529f6071afc9cda5	28	40	24	21	8	0	7	1	2	0	0	0	0	0	0
8c740d5ca21893b47c7619df1247c75d	1	0	2	0	2	0	7	1	12	12	8	0	2	0	5
5ccde7f0ad35d7a47123478dd67b2774	8	9	4	4	1	0	0	0	0	0	0	0	0	0	0
cead0ca51f97bc24bf11b1d1d12aee6e	8	0	5	0	1	0	0	4	14	7	1	0	4	0	7
f1ebac6585a1d66aeb6238227f0db6be	9	0	0	0	4	0	6	5	8	4	5	7	0	5	0
6322c84c5ee6585bf9973a931d8f279d	24	13	16	20	8	5	0	4	0	4	19	5	6	5	13
5ab9c9baf340ca93a35be10b4a5b294a	5	4	1	0	1	0	0	0	0	0	0	0	0	0	0
28f1a500a5a6ebd1cede9322b50bcaad	1	0	3	2	2	0	4	0	0	0	0	0	0	0	0
a82691ab5fd4e8d3d3b23b7958c8e764	35	36	22	23	8	9	0	9	12	11	2	0	2	0	0
89d1d4064aa11fd1f3efb8e1345c813f	3	0	0	0	1	0	5	0	4	1	1	0	1	0	0
916d15ab17794198ea4c5ad1e3fb6258	0	0	0	0	0	0	0	0	0	0	0	0	54	55	29
10ba1c6a051a49b25b443bebd244b71c	4	25	0	6	9	39	0	6	5	2	6	18	4	7	0
37d606d03d54c46da31b937d8f5b6b61	0	0	0	0	3	0	0	3	0	0	0	0	4	0	0
e27928b6f9a580b0d7f95feeb01ba523	0	0	1	0	11	0	16	3	4	0	3	10	3	0	14
